,PassengerId,Survived,Pclass,Name,Sex,Age,SibSp,Parch,Ticket,Fare,Cabin,Embarked,Title,Family,Family_label,Deck,Ticket_Class,Surname,FamilyGroup
746,747,0.0,3,"Abbott, Mr. Rossmore Edward",male,16.0,1,1,C.A. 2673,20.25,Unknown,S,Mr,3,2,U,2,Abbott,3
747,748,1.0,2,"Sinkkonen, Miss. Anna",female,30.0,0,0,250648,13.0,Unknown,S,Miss,1,1,U,1,Sinkkonen,1
748,749,0.0,1,"Marvin, Mr. Daniel Warner",male,19.0,1,0,113773,53.1,D30,S,Mr,2,2,D,2,Marvin,2
749,750,0.0,3,"Connaghton, Mr. Michael",male,31.0,0,0,335097,7.75,Unknown,Q,Mr,1,1,U,1,Connaghton,1
750,751,1.0,2,"Wells, Miss. Joan",female,4.0,1,1,29103,23.0,Unknown,S,Miss,3,2,U,2,Wells,3
751,752,1.0,3,"Moor, Master. Meier",male,6.0,0,1,392096,12.475,E121,S,Master,2,2,E,2,Moor,2
752,753,0.0,3,"Vande Velde, Mr. Johannes Joseph",male,33.0,0,0,345780,9.5,Unknown,S,Mr,1,1,U,1,Vande Velde,1
753,754,0.0,3,"Jonkoff, Mr. Lalio",male,23.0,0,0,349204,7.8958,Unknown,S,Mr,1,1,U,1,Jonkoff,1
754,755,1.0,2,"Herman, Mrs. Samuel (Jane Laver)",female,48.0,1,2,220845,65.0,Unknown,S,Mrs,4,2,U,1,Herman,4
755,756,1.0,2,"Hamalainen, Master. Viljo",male,0.67,1,1,250649,14.5,Unknown,S,Master,3,2,U,2,Hamalainen,2
756,757,0.0,3,"Carlsson, Mr. August Sigfrid",male,28.0,0,0,350042,7.7958,Unknown,S,Mr,1,1,U,1,Carlsson,3
757,758,0.0,2,"Bailey, Mr. Percy Andrew",male,18.0,0,0,29108,11.5,Unknown,S,Mr,1,1,U,1,Bailey,1
758,759,0.0,3,"Theobald, Mr. Thomas Leonard",male,34.0,0,0,363294,8.05,Unknown,S,Mr,1,1,U,1,Theobald,1
759,760,1.0,1,"Rothes, the Countess. of (Lucy Noel Martha Dyer-Edwards)",female,33.0,0,0,110152,86.5,B77,S,Royalty,1,1,B,2,Rothes,1
760,761,0.0,3,"Garfirth, Mr. John",male,28.226255994772455,0,0,358585,14.5,Unknown,S,Mr,1,1,U,2,Garfirth,1
761,762,0.0,3,"Nirva, Mr. Iisakki Antino Aijo",male,41.0,0,0,SOTON/O2 3101272,7.125,Unknown,S,Mr,1,1,U,1,Nirva,1
762,763,1.0,3,"Barah, Mr. Hanna Assi",male,20.0,0,0,2663,7.2292,Unknown,C,Mr,1,1,U,1,Barah,1
763,764,1.0,1,"Carter, Mrs. William Ernest (Lucile Polk)",female,36.0,1,2,113760,120.0,B96 B98,S,Mrs,4,2,B,2,Carter,6
764,765,0.0,3,"Eklund, Mr. Hans Linus",male,16.0,0,0,347074,7.775,Unknown,S,Mr,1,1,U,1,Eklund,1
765,766,1.0,1,"Hogeboom, Mrs. John C (Anna Andrews)",female,51.0,1,0,13502,77.9583,D11,S,Mrs,2,2,D,2,Hogeboom,1
766,767,0.0,1,"Brewe, Dr. Arthur Jackson",male,50.91784355513766,0,0,112379,39.6,Unknown,C,Officer,1,1,U,1,Brewe,1
767,768,0.0,3,"Mangan, Miss. Mary",female,30.5,0,0,364850,7.75,Unknown,Q,Miss,1,1,U,1,Mangan,1
768,769,0.0,3,"Moran, Mr. Daniel J",male,28.226255994772455,1,0,371110,24.15,Unknown,Q,Mr,2,2,U,2,Moran,3
769,770,0.0,3,"Gronnestad, Mr. Daniel Danielsen",male,32.0,0,0,8471,8.3625,Unknown,S,Mr,1,1,U,1,Gronnestad,1
770,771,0.0,3,"Lievens, Mr. Rene Aime",male,24.0,0,0,345781,9.5,Unknown,S,Mr,1,1,U,1,Lievens,1
771,772,0.0,3,"Jensen, Mr. Niels Peder",male,48.0,0,0,350047,7.8542,Unknown,S,Mr,1,1,U,1,Jensen,3
772,773,0.0,2,"Mack, Mrs. (Mary)",female,57.0,0,0,S.O./P.P. 3,10.5,E77,S,Mrs,1,1,E,2,Mack,1
773,774,0.0,3,"Elias, Mr. Dibo",male,28.226255994772455,0,0,2674,7.225,Unknown,C,Mr,1,1,U,1,Elias,4
774,775,1.0,2,"Hocking, Mrs. Elizabeth (Eliza Needs)",female,54.0,1,3,29105,23.0,Unknown,S,Mrs,5,1,U,2,Hocking,4
775,776,0.0,3,"Myhrman, Mr. Pehr Fabian Oliver Malkolm",male,18.0,0,0,347078,7.75,Unknown,S,Mr,1,1,U,1,Myhrman,1
776,777,0.0,3,"Tobin, Mr. Roger",male,28.226255994772455,0,0,383121,7.75,F38,Q,Mr,1,1,F,1,Tobin,1
777,778,1.0,3,"Emanuel, Miss. Virginia Ethel",female,5.0,0,0,364516,12.475,Unknown,S,Miss,1,1,U,2,Emanuel,1
778,779,0.0,3,"Kilgannon, Mr. Thomas J",male,28.226255994772455,0,0,36865,7.7375,Unknown,Q,Mr,1,1,U,1,Kilgannon,1
779,780,1.0,1,"Robert, Mrs. Edward Scott (Elisabeth Walton McMillan)",female,43.0,0,1,24160,211.3375,B3,S,Mrs,2,2,B,2,Robert,1
780,781,1.0,3,"Ayoub, Miss. Banoura",female,13.0,0,0,2687,7.2292,Unknown,C,Miss,1,1,U,1,Ayoub,1
781,782,1.0,1,"Dick, Mrs. Albert Adrian (Vera Gillespie)",female,17.0,1,0,17474,57.0,B20,S,Mrs,2,2,B,2,Dick,2
782,783,0.0,1,"Long, Mr. Milton Clyde",male,29.0,0,0,113501,30.0,D6,S,Mr,1,1,D,1,Long,1
783,784,0.0,3,"Johnston, Mr. Andrew G",male,28.226255994772455,1,2,W./C. 6607,23.45,Unknown,S,Mr,4,2,U,2,Johnston,4
784,785,0.0,3,"Ali, Mr. William",male,25.0,0,0,SOTON/O.Q. 3101312,7.05,Unknown,S,Mr,1,1,U,1,Ali,2
785,786,0.0,3,"Harmer, Mr. Abraham (David Lishin)",male,25.0,0,0,374887,7.25,Unknown,S,Mr,1,1,U,1,Harmer,1
786,787,1.0,3,"Sjoblom, Miss. Anna Sofia",female,18.0,0,0,3101265,7.4958,Unknown,S,Miss,1,1,U,1,Sjoblom,1
787,788,0.0,3,"Rice, Master. George Hugh",male,8.0,4,1,382652,29.125,Unknown,Q,Master,6,1,U,1,Rice,6
788,789,1.0,3,"Dean, Master. Bertram Vere",male,1.0,1,2,C.A. 2315,20.575,Unknown,S,Master,4,2,U,2,Dean,4
789,790,0.0,1,"Guggenheim, Mr. Benjamin",male,46.0,0,0,PC 17593,79.2,B82 B84,C,Mr,1,1,B,2,Guggenheim,1
790,791,0.0,3,"Keane, Mr. Andrew ""Andy""",male,28.226255994772455,0,0,12460,7.75,Unknown,Q,Mr,1,1,U,1,Keane,3
791,792,0.0,2,"Gaskell, Mr. Alfred",male,16.0,0,0,239865,26.0,Unknown,S,Mr,1,1,U,2,Gaskell,1
792,793,0.0,3,"Sage, Miss. Stella Anna",female,17.333729506491817,8,2,CA. 2343,69.55,Unknown,S,Miss,11,0,U,0,Sage,11
793,794,0.0,1,"Hoyt, Mr. William Fisher",male,41.51911940270861,0,0,PC 17600,30.6958,Unknown,C,Mr,1,1,U,1,Hoyt,3
794,795,0.0,3,"Dantcheff, Mr. Ristiu",male,25.0,0,0,349203,7.8958,Unknown,S,Mr,1,1,U,1,Dantcheff,1
795,796,0.0,2,"Otter, Mr. Richard",male,39.0,0,0,28213,13.0,Unknown,S,Mr,1,1,U,1,Otter,1
796,797,1.0,1,"Leader, Dr. Alice (Farnham)",female,49.0,0,0,17465,25.9292,D17,S,Officer,1,1,D,1,Leader,1
797,798,1.0,3,"Osman, Mrs. Mara",female,31.0,0,0,349244,8.6833,Unknown,S,Mrs,1,1,U,1,Osman,1
798,799,0.0,3,"Ibrahim Shawah, Mr. Yousseff",male,30.0,0,0,2685,7.2292,Unknown,C,Mr,1,1,U,1,Ibrahim Shawah,1
799,800,0.0,3,"Van Impe, Mrs. Jean Baptiste (Rosalie Paula Govaert)",female,30.0,1,1,345773,24.15,Unknown,S,Mrs,3,2,U,2,Van Impe,3
800,801,0.0,2,"Ponesell, Mr. Martin",male,34.0,0,0,250647,13.0,Unknown,S,Mr,1,1,U,2,Ponesell,1
801,802,1.0,2,"Collyer, Mrs. Harvey (Charlotte Annie Tate)",female,31.0,1,1,C.A. 31921,26.25,Unknown,S,Mrs,3,2,U,2,Collyer,3
802,803,1.0,1,"Carter, Master. William Thornton II",male,11.0,1,2,113760,120.0,B96 B98,S,Master,4,2,B,2,Carter,6
803,804,1.0,3,"Thomas, Master. Assad Alexander",male,0.42,0,1,2625,8.5167,Unknown,C,Master,2,2,U,2,Thomas,5
804,805,1.0,3,"Hedman, Mr. Oskar Arvid",male,27.0,0,0,347089,6.975,Unknown,S,Mr,1,1,U,1,Hedman,1
805,806,0.0,3,"Johansson, Mr. Karl Johan",male,31.0,0,0,347063,7.775,Unknown,S,Mr,1,1,U,1,Johansson,4
806,807,0.0,1,"Andrews, Mr. Thomas Jr",male,39.0,0,0,112050,0.0,A36,S,Mr,1,1,A,1,Andrews,2
807,808,0.0,3,"Pettersson, Miss. Ellen Natalia",female,18.0,0,0,347087,7.775,Unknown,S,Miss,1,1,U,1,Pettersson,1
808,809,0.0,2,"Meyer, Mr. August",male,39.0,0,0,248723,13.0,Unknown,S,Mr,1,1,U,1,Meyer,3
809,810,1.0,1,"Chambers, Mrs. Norman Campbell (Bertha Griggs)",female,33.0,1,0,113806,53.1,E8,S,Mrs,2,2,E,2,Chambers,2
810,811,0.0,3,"Alexander, Mr. William",male,26.0,0,0,3474,7.8875,Unknown,S,Mr,1,1,U,1,Alexander,1
811,812,0.0,3,"Lester, Mr. James",male,39.0,0,0,A/4 48871,24.15,Unknown,S,Mr,1,1,U,2,Lester,1
812,813,0.0,2,"Slemen, Mr. Richard James",male,35.0,0,0,28206,10.5,Unknown,S,Mr,1,1,U,1,Slemen,1
813,814,0.0,3,"Andersson, Miss. Ebba Iris Alfrida",female,6.0,4,2,347082,31.275,Unknown,S,Miss,7,1,U,1,Andersson,11
814,815,0.0,3,"Tomlin, Mr. Ernest Portage",male,30.5,0,0,364499,8.05,Unknown,S,Mr,1,1,U,1,Tomlin,1
815,816,0.0,1,"Fry, Mr. Richard",male,41.51911940270861,0,0,112058,0.0,B102,S,Mr,1,1,B,2,Fry,1
816,817,0.0,3,"Heininen, Miss. Wendla Maria",female,23.0,0,0,STON/O2. 3101290,7.925,Unknown,S,Miss,1,1,U,1,Heininen,1
817,818,0.0,2,"Mallet, Mr. Albert",male,31.0,1,1,S.C./PARIS 2079,37.0042,Unknown,C,Mr,3,2,U,2,Mallet,3
818,819,0.0,3,"Holm, Mr. John Fredrik Alexander",male,43.0,0,0,C 7075,6.45,Unknown,S,Mr,1,1,U,1,Holm,1
819,820,0.0,3,"Skoog, Master. Karl Thorsten",male,10.0,3,2,347088,27.9,Unknown,S,Master,6,1,U,1,Skoog,6
820,821,1.0,1,"Hays, Mrs. Charles Melville (Clara Jennings Gregg)",female,52.0,1,1,12749,93.5,B69,S,Mrs,3,2,B,2,Hays,3
821,822,1.0,3,"Lulic, Mr. Nikola",male,27.0,0,0,315098,8.6625,Unknown,S,Mr,1,1,U,1,Lulic,1
822,823,0.0,1,"Reuchlin, Jonkheer. John George",male,38.0,0,0,19972,0.0,Unknown,S,Master,1,1,U,1,Reuchlin,1
823,824,1.0,3,"Moor, Mrs. (Beila)",female,27.0,0,1,392096,12.475,E121,S,Mrs,2,2,E,2,Moor,2
824,825,0.0,3,"Panula, Master. Urho Abraham",male,2.0,4,1,3101295,39.6875,Unknown,S,Master,6,1,U,1,Panula,6
825,826,0.0,3,"Flynn, Mr. John",male,28.226255994772455,0,0,368323,6.95,Unknown,Q,Mr,1,1,U,1,Flynn,3
826,827,0.0,3,"Lam, Mr. Len",male,28.226255994772455,0,0,1601,56.4958,Unknown,S,Mr,1,1,U,1,Lam,2
827,828,1.0,2,"Mallet, Master. Andre",male,1.0,0,2,S.C./PARIS 2079,37.0042,Unknown,C,Master,3,2,U,2,Mallet,3
828,829,1.0,3,"McCormack, Mr. Thomas Joseph",male,28.226255994772455,0,0,367228,7.75,Unknown,Q,Mr,1,1,U,1,McCormack,1
829,830,1.0,1,"Stone, Mrs. George Nelson (Martha Evelyn)",female,62.0,0,0,113572,80.0,B28,C,Mrs,1,1,B,2,Stone,1
830,831,1.0,3,"Yasbeck, Mrs. Antoni (Selini Alexander)",female,15.0,1,0,2659,14.4542,Unknown,C,Mrs,2,2,U,2,Yasbeck,2
831,832,1.0,2,"Richards, Master. George Sibley",male,0.83,1,1,29106,18.75,Unknown,S,Master,3,2,U,2,Richards,3
832,833,0.0,3,"Saad, Mr. Amin",male,28.226255994772455,0,0,2671,7.2292,Unknown,C,Mr,1,1,U,1,Saad,2
833,834,0.0,3,"Augustsson, Mr. Albert",male,23.0,0,0,347468,7.8542,Unknown,S,Mr,1,1,U,1,Augustsson,1
834,835,0.0,3,"Allum, Mr. Owen George",male,18.0,0,0,2223,8.3,Unknown,S,Mr,1,1,U,1,Allum,1
835,836,1.0,1,"Compton, Miss. Sara Rebecca",female,39.0,1,1,PC 17756,83.1583,E49,C,Miss,3,2,E,2,Compton,3
836,837,0.0,3,"Pasic, Mr. Jakob",male,21.0,0,0,315097,8.6625,Unknown,S,Mr,1,1,U,1,Pasic,1
837,838,0.0,3,"Sirota, Mr. Maurice",male,28.226255994772455,0,0,392092,8.05,Unknown,S,Mr,1,1,U,1,Sirota,1
838,839,1.0,3,"Chip, Mr. Chang",male,32.0,0,0,1601,56.4958,Unknown,S,Mr,1,1,U,1,Chip,1
839,840,1.0,1,"Marechal, Mr. Pierre",male,41.51911940270861,0,0,11774,29.7,C47,C,Mr,1,1,C,1,Marechal,1
840,841,0.0,3,"Alhomaki, Mr. Ilmari Rudolf",male,20.0,0,0,SOTON/O2 3101287,7.925,Unknown,S,Mr,1,1,U,1,Alhomaki,1
841,842,0.0,2,"Mudd, Mr. Thomas Charles",male,16.0,0,0,S.O./P.P. 3,10.5,Unknown,S,Mr,1,1,U,2,Mudd,1
842,843,1.0,1,"Serepeca, Miss. Augusta",female,30.0,0,0,113798,31.0,Unknown,C,Miss,1,1,U,2,Serepeca,1
843,844,0.0,3,"Lemberopolous, Mr. Peter L",male,34.5,0,0,2683,6.4375,Unknown,C,Mr,1,1,U,1,Lemberopolous,1
844,845,0.0,3,"Culumovic, Mr. Jeso",male,17.0,0,0,315090,8.6625,Unknown,S,Mr,1,1,U,1,Culumovic,1
845,846,0.0,3,"Abbing, Mr. Anthony",male,42.0,0,0,C.A. 5547,7.55,Unknown,S,Mr,1,1,U,1,Abbing,1
846,847,0.0,3,"Sage, Mr. Douglas Bullen",male,28.226255994772455,8,2,CA. 2343,69.55,Unknown,S,Mr,11,0,U,0,Sage,11
847,848,0.0,3,"Markoff, Mr. Marin",male,35.0,0,0,349213,7.8958,Unknown,C,Mr,1,1,U,1,Markoff,1
848,849,0.0,2,"Harper, Rev. John",male,28.0,0,1,248727,33.0,Unknown,S,Officer,2,2,U,2,Harper,4
849,850,1.0,1,"Goldenberg, Mrs. Samuel L (Edwiga Grabowska)",female,43.11469647488398,1,0,17453,89.1042,C92,C,Mrs,2,2,C,2,Goldenberg,2
850,851,0.0,3,"Andersson, Master. Sigvard Harald Elias",male,4.0,4,2,347082,31.275,Unknown,S,Master,7,1,U,1,Andersson,11
851,852,0.0,3,"Svensson, Mr. Johan",male,74.0,0,0,347060,7.775,Unknown,S,Mr,1,1,U,1,Svensson,3
852,853,0.0,3,"Boulos, Miss. Nourelain",female,9.0,1,1,2678,15.2458,Unknown,C,Miss,3,2,U,2,Boulos,4
853,854,1.0,1,"Lines, Miss. Mary Conover",female,16.0,0,1,PC 17592,39.4,D28,S,Miss,2,2,D,2,Lines,2
854,855,0.0,2,"Carter, Mrs. Ernest Courtenay (Lilian Hughes)",female,44.0,1,0,244252,26.0,Unknown,S,Mrs,2,2,U,2,Carter,6
855,856,1.0,3,"Aks, Mrs. Sam (Leah Rosen)",female,18.0,0,1,392091,9.35,Unknown,S,Mrs,2,2,U,2,Aks,2
856,857,1.0,1,"Wick, Mrs. George Dennick (Mary Hitchcock)",female,45.0,1,1,36928,164.8667,Unknown,S,Mrs,3,2,U,2,Wick,3
857,858,1.0,1,"Daly, Mr. Peter Denis ",male,51.0,0,0,113055,26.55,E17,S,Mr,1,1,E,1,Daly,3
858,859,1.0,3,"Baclini, Mrs. Solomon (Latifa Qurban)",female,24.0,0,3,2666,19.2583,Unknown,C,Mrs,4,2,U,2,Baclini,4
859,860,0.0,3,"Razi, Mr. Raihed",male,28.226255994772455,0,0,2629,7.2292,Unknown,C,Mr,1,1,U,1,Razi,1
860,861,0.0,3,"Hansen, Mr. Claus Peter",male,41.0,2,0,350026,14.1083,Unknown,S,Mr,3,2,U,2,Hansen,4
861,862,0.0,2,"Giles, Mr. Frederick Edward",male,21.0,1,0,28134,11.5,Unknown,S,Mr,2,2,U,1,Giles,3
862,863,1.0,1,"Swift, Mrs. Frederick Joel (Margaret Welles Barron)",female,48.0,0,0,17466,25.9292,D17,S,Mrs,1,1,D,1,Swift,1
863,864,0.0,3,"Sage, Miss. Dorothy Edith ""Dolly""",female,17.333729506491817,8,2,CA. 2343,69.55,Unknown,S,Miss,11,0,U,0,Sage,11
864,865,0.0,2,"Gill, Mr. John William",male,24.0,0,0,233866,13.0,Unknown,S,Mr,1,1,U,1,Gill,1
865,866,1.0,2,"Bystrom, Mrs. (Karolina)",female,42.0,0,0,236852,13.0,Unknown,S,Mrs,1,1,U,1,Bystrom,1
866,867,1.0,2,"Duran y More, Miss. Asuncion",female,27.0,1,0,SC/PARIS 2149,13.8583,Unknown,C,Miss,2,2,U,1,Duran y More,2
867,868,0.0,1,"Roebling, Mr. Washington Augustus II",male,31.0,0,0,PC 17590,50.4958,A24,S,Mr,1,1,A,1,Roebling,1
868,869,0.0,3,"van Melkebeke, Mr. Philemon",male,28.226255994772455,0,0,345777,9.5,Unknown,S,Mr,1,1,U,1,van Melkebeke,1
869,870,1.0,3,"Johnson, Master. Harold Theodor",male,4.0,1,1,347742,11.1333,Unknown,S,Master,3,2,U,2,Johnson,6
870,871,0.0,3,"Balkic, Mr. Cerin",male,26.0,0,0,349248,7.8958,Unknown,S,Mr,1,1,U,1,Balkic,1
871,872,1.0,1,"Beckwith, Mrs. Richard Leonard (Sallie Monypeny)",female,47.0,1,1,11751,52.5542,D35,S,Mrs,3,2,D,2,Beckwith,2
872,873,0.0,1,"Carlsson, Mr. Frans Olof",male,33.0,0,0,695,5.0,B51 B53 B55,S,Mr,1,1,B,1,Carlsson,3
873,874,0.0,3,"Vander Cruyssen, Mr. Victor",male,47.0,0,0,345765,9.0,Unknown,S,Mr,1,1,U,1,Vander Cruyssen,1
874,875,1.0,2,"Abelson, Mrs. Samuel (Hannah Wizosky)",female,28.0,1,0,P/PP 3381,24.0,Unknown,C,Mrs,2,2,U,2,Abelson,2
875,876,1.0,3,"Najib, Miss. Adele Kiamie ""Jane""",female,15.0,0,0,2667,7.225,Unknown,C,Miss,1,1,U,1,Najib,1
876,877,0.0,3,"Gustafsson, Mr. Alfred Ossian",male,20.0,0,0,7534,9.8458,Unknown,S,Mr,1,1,U,2,Gustafsson,4
877,878,0.0,3,"Petroff, Mr. Nedelio",male,19.0,0,0,349212,7.8958,Unknown,S,Mr,1,1,U,1,Petroff,2
878,879,0.0,3,"Laleff, Mr. Kristo",male,28.226255994772455,0,0,349217,7.8958,Unknown,S,Mr,1,1,U,1,Laleff,1
879,880,1.0,1,"Potter, Mrs. Thomas Jr (Lily Alexenia Wilson)",female,56.0,0,1,11767,83.1583,C50,C,Mrs,2,2,C,2,Potter,1
880,881,1.0,2,"Shelley, Mrs. William (Imanita Parrish Hall)",female,25.0,0,1,230433,26.0,Unknown,S,Mrs,2,2,U,2,Shelley,1
881,882,0.0,3,"Markun, Mr. Johann",male,33.0,0,0,349257,7.8958,Unknown,S,Mr,1,1,U,1,Markun,1
882,883,0.0,3,"Dahlberg, Miss. Gerda Ulrika",female,22.0,0,0,7552,10.5167,Unknown,S,Miss,1,1,U,1,Dahlberg,1
883,884,0.0,2,"Banfield, Mr. Frederick James",male,28.0,0,0,C.A./SOTON 34068,10.5,Unknown,S,Mr,1,1,U,1,Banfield,1
884,885,0.0,3,"Sutehall, Mr. Henry Jr",male,25.0,0,0,SOTON/OQ 392076,7.05,Unknown,S,Mr,1,1,U,1,Sutehall,1
885,886,0.0,3,"Rice, Mrs. William (Margaret Norton)",female,39.0,0,5,382652,29.125,Unknown,Q,Mrs,6,1,U,1,Rice,6
886,887,0.0,2,"Montvila, Rev. Juozas",male,27.0,0,0,211536,13.0,Unknown,S,Officer,1,1,U,1,Montvila,1
887,888,1.0,1,"Graham, Miss. Margaret Edith",female,19.0,0,0,112053,30.0,B42,S,Miss,1,1,B,1,Graham,3
888,889,0.0,3,"Johnston, Miss. Catherine Helen ""Carrie""",female,17.333729506491817,1,2,W./C. 6607,23.45,Unknown,S,Miss,4,2,U,2,Johnston,4
889,890,1.0,1,"Behr, Mr. Karl Howell",male,26.0,0,0,111369,30.0,C148,C,Mr,1,1,C,1,Behr,1
890,891,0.0,3,"Dooley, Mr. Patrick",male,32.0,0,0,370376,7.75,Unknown,Q,Mr,1,1,U,1,Dooley,1
891,892,,3,"Kelly, Mr. James",male,34.5,0,0,330911,7.8292,Unknown,Q,Mr,1,1,U,1,Kelly,5
892,893,,3,"Wilkes, Mrs. James (Ellen Needs)",female,47.0,1,0,363272,7.0,Unknown,S,Mrs,2,2,U,1,Wilkes,1
893,894,,2,"Myles, Mr. Thomas Francis",male,62.0,0,0,240276,9.6875,Unknown,Q,Mr,1,1,U,1,Myles,1
894,895,,3,"Wirz, Mr. Albert",male,27.0,0,0,315154,8.6625,Unknown,S,Mr,1,1,U,1,Wirz,1
895,896,,3,"Hirvonen, Mrs. Alexander (Helga E Lindqvist)",female,22.0,1,1,3101298,12.2875,Unknown,S,Mrs,3,2,U,2,Hirvonen,2
896,897,,3,"Svensson, Mr. Johan Cervin",male,14.0,0,0,7538,9.225,Unknown,S,Mr,1,1,U,1,Svensson,3
897,898,,3,"Connolly, Miss. Kate",female,30.0,0,0,330972,7.6292,Unknown,Q,Miss,1,1,U,1,Connolly,2
898,899,,2,"Caldwell, Mr. Albert Francis",male,26.0,1,1,248738,29.0,Unknown,S,Mr,3,2,U,2,Caldwell,3
899,900,,3,"Abrahim, Mrs. Joseph (Sophie Halaut Easu)",female,18.0,0,0,2657,7.2292,Unknown,C,Mrs,1,1,U,1,Abrahim,1
900,901,,3,"Davies, Mr. John Samuel",male,21.0,2,0,A/4 48871,24.15,Unknown,S,Mr,3,2,U,2,Davies,7
901,902,,3,"Ilieff, Mr. Ylio",male,28.226255994772455,0,0,349220,7.8958,Unknown,S,Mr,1,1,U,1,Ilieff,1
902,903,,1,"Jones, Mr. Charles Cresson",male,46.0,0,0,694,26.0,Unknown,S,Mr,1,1,U,1,Jones,1
903,904,,1,"Snyder, Mrs. John Pillsbury (Nelle Stevenson)",female,23.0,1,0,21228,82.2667,B45,S,Mrs,2,2,B,2,Snyder,2
904,905,,2,"Howard, Mr. Benjamin",male,63.0,1,0,24065,26.0,Unknown,S,Mr,2,2,U,2,Howard,3
905,906,,1,"Chaffee, Mrs. Herbert Fuller (Carrie Constance Toogood)",female,47.0,1,0,W.E.P. 5734,61.175,E31,S,Mrs,2,2,E,2,Chaffee,2
906,907,,2,"del Carlo, Mrs. Sebastiano (Argenia Genovesi)",female,24.0,1,0,SC/PARIS 2167,27.7208,Unknown,C,Mrs,2,2,U,2,del Carlo,2
907,908,,2,"Keane, Mr. Daniel",male,35.0,0,0,233734,12.35,Unknown,Q,Mr,1,1,U,1,Keane,3
908,909,,3,"Assaf, Mr. Gerios",male,21.0,0,0,2692,7.225,Unknown,C,Mr,1,1,U,1,Assaf,1
909,910,,3,"Ilmakangas, Miss. Ida Livija",female,27.0,1,0,STON/O2. 3101270,7.925,Unknown,S,Miss,2,2,U,1,Ilmakangas,2
910,911,,3,"Assaf Khalil, Mrs. Mariana (Miriam"")""",female,45.0,0,0,2696,7.225,Unknown,C,Mrs,1,1,U,1,Assaf Khalil,1
911,912,,1,"Rothschild, Mr. Martin",male,55.0,1,0,PC 17603,59.4,Unknown,C,Mr,2,2,U,2,Rothschild,2
912,913,,3,"Olsen, Master. Artur Karl",male,9.0,0,1,C 17368,3.1708,Unknown,S,Master,2,2,U,1,Olsen,4
913,914,,1,"Flegenheim, Mrs. Alfred (Antoinette)",female,43.11469647488398,0,0,PC 17598,31.6833,Unknown,S,Mrs,1,1,U,1,Flegenheim,1
914,915,,1,"Williams, Mr. Richard Norris II",male,21.0,0,1,PC 17597,61.3792,Unknown,C,Mr,2,2,U,2,Williams,5
915,916,,1,"Ryerson, Mrs. Arthur Larned (Emily Maria Borie)",female,48.0,1,3,PC 17608,262.375,B57 B59 B63 B66,C,Mrs,5,1,B,1,Ryerson,5
916,917,,3,"Robins, Mr. Alexander A",male,50.0,1,0,A/5. 3337,14.5,Unknown,S,Mr,2,2,U,2,Robins,2
917,918,,1,"Ostby, Miss. Helene Ragnhild",female,22.0,0,1,113509,61.9792,B36,C,Miss,2,2,B,2,Ostby,2
918,919,,3,"Daher, Mr. Shedid",male,22.5,0,0,2698,7.225,Unknown,C,Mr,1,1,U,1,Daher,1
919,920,,1,"Brady, Mr. John Bertram",male,41.0,0,0,113054,30.5,A21,S,Mr,1,1,A,1,Brady,1
920,921,,3,"Samaan, Mr. Elias",male,28.226255994772455,2,0,2662,21.6792,Unknown,C,Mr,3,2,U,2,Samaan,3
921,922,,2,"Louch, Mr. Charles Alexander",male,50.0,1,0,SC/AH 3085,26.0,Unknown,S,Mr,2,2,U,2,Louch,2
922,923,,2,"Jefferys, Mr. Clifford Thomas",male,24.0,2,0,C.A. 31029,31.5,Unknown,S,Mr,3,2,U,2,Jefferys,2
923,924,,3,"Dean, Mrs. Bertram (Eva Georgetta Light)",female,33.0,1,2,C.A. 2315,20.575,Unknown,S,Mrs,4,2,U,2,Dean,4
924,925,,3,"Johnston, Mrs. Andrew G (Elizabeth Lily"" Watson)""",female,32.49434306285119,1,2,W./C. 6607,23.45,Unknown,S,Mrs,4,2,U,2,Johnston,4
925,926,,1,"Mock, Mr. Philipp Edmund",male,30.0,1,0,13236,57.75,C78,C,Mr,2,2,C,2,Mock,1
926,927,,3,"Katavelas, Mr. Vassilios (Catavelas Vassilios"")""",male,18.5,0,0,2682,7.2292,Unknown,C,Mr,1,1,U,1,Katavelas,1
927,928,,3,"Roth, Miss. Sarah A",female,17.333729506491817,0,0,342712,8.05,Unknown,S,Miss,1,1,U,1,Roth,1
928,929,,3,"Cacic, Miss. Manda",female,21.0,0,0,315087,8.6625,Unknown,S,Miss,1,1,U,1,Cacic,4
929,930,,3,"Sap, Mr. Julius",male,25.0,0,0,345768,9.5,Unknown,S,Mr,1,1,U,1,Sap,1
930,931,,3,"Hee, Mr. Ling",male,28.226255994772455,0,0,1601,56.4958,Unknown,S,Mr,1,1,U,1,Hee,1
931,932,,3,"Karun, Mr. Franz",male,39.0,0,1,349256,13.4167,Unknown,C,Mr,2,2,U,2,Karun,2
932,933,,1,"Franklin, Mr. Thomas Parham",male,41.51911940270861,0,0,113778,26.55,D34,S,Mr,1,1,D,1,Franklin,2
933,934,,3,"Goldsmith, Mr. Nathan",male,41.0,0,0,SOTON/O.Q. 3101263,7.85,Unknown,S,Mr,1,1,U,1,Goldsmith,4
